id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
588662,Landing Page Submission,Google,No,No,1,3.0,105,3.0,Had a Phone Conversation,Business Administration,Unemployed,No,No,No,No,No,No,16.0,16.0,No
643623,Landing Page Submission,Google,No,No,0,3.0,1708,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,13.0,18.0,No
625850,Landing Page Submission,Direct Traffic,No,No,1,4.0,1023,1.33,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
599119,API,Organic Search,No,No,1,3.0,1358,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
632341,Landing Page Submission,Direct Traffic,No,No,0,4.0,20,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
582686,Landing Page Submission,Google,No,No,0,8.0,1361,2.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
590078,Landing Page Submission,Direct Traffic,No,No,1,14.0,1135,2.33,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
602244,Landing Page Submission,Google,No,No,1,3.0,829,3.0,Unreachable,Finance Management,,No,No,No,No,No,No,,,No
627315,Landing Page Submission,Google,No,No,1,2.0,251,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
621676,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
584932,Lead Add Form,,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
642303,API,Google,No,No,1,4.0,1219,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
581700,Landing Page Submission,Direct Traffic,No,No,0,4.0,387,1.33,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
584186,Landing Page Submission,Google,No,No,1,7.0,1478,2.33,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
623822,Landing Page Submission,Google,No,No,0,3.0,311,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
624486,API,Google,No,No,0,3.0,116,3.0,Email Opened,,,No,No,No,No,No,No,,,No
622576,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
643078,Landing Page Submission,Direct Traffic,Yes,No,0,10.0,432,1.67,Unsubscribed,Business Administration,,No,No,No,No,No,No,13.0,18.0,Yes
600950,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
609372,Landing Page Submission,Direct Traffic,No,No,1,4.0,1445,4.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
641940,Landing Page Submission,Google,No,No,1,3.0,370,1.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,14.0,18.0,No
617307,Landing Page Submission,Google,No,No,0,6.0,128,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
654908,API,Organic Search,No,No,0,3.0,232,3.0,Unreachable,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
628902,Landing Page Submission,Direct Traffic,No,No,0,2.0,498,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
622859,Landing Page Submission,Direct Traffic,No,No,1,7.0,1576,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
602769,API,Google,Yes,No,0,8.0,396,4.0,SMS Sent,,,No,No,No,No,No,No,,,No
628150,API,Direct Traffic,No,No,0,6.0,397,6.0,Chat Conversation,,,No,No,No,No,No,No,,,No
588003,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
608116,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
597789,Landing Page Submission,Direct Traffic,No,No,0,4.0,469,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
655777,API,Google,No,No,0,9.0,290,3.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,14.0,15.0,Yes
636960,API,Google,No,No,0,2.0,59,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
624208,Landing Page Submission,Google,No,No,0,5.0,239,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
629557,Landing Page Submission,Google,No,No,1,4.0,391,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
607674,Lead Add Form,Reference,No,No,1,,1445,,,Select,Unemployed,No,No,No,No,No,No,,,No
631496,Landing Page Submission,Organic Search,No,No,1,3.0,644,3.0,SMS Sent,Travel and Tourism,Working Professional,No,No,No,No,No,No,,,Yes
655159,Landing Page Submission,Google,No,No,0,4.0,825,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
613149,API,Google,Yes,No,0,2.0,56,2.0,Email Bounced,,,No,No,No,No,No,No,,,No
634217,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,16.0,No
657899,API,Organic Search,No,No,0,13.0,594,4.33,Had a Phone Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
591202,Landing Page Submission,Direct Traffic,No,No,0,5.0,355,5.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,13.0,17.0,Yes
592525,API,Google,No,No,1,2.0,1881,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
610147,API,Google,No,No,0,2.0,535,2.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
603645,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
588058,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
650534,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
584299,Landing Page Submission,Direct Traffic,No,No,0,3.0,1419,3.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
655156,Landing Page Submission,Direct Traffic,No,No,0,4.0,217,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,16.0,Yes
634106,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
644143,API,Google,No,No,0,4.0,152,4.0,View in browser link Clicked,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
614565,Landing Page Submission,Direct Traffic,No,No,0,5.0,106,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
633795,Landing Page Submission,Google,No,No,0,4.0,208,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
634844,API,Google,No,No,1,2.0,1551,1.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
629691,API,Google,No,No,0,3.0,187,1.5,Chat Conversation,,,No,No,No,No,No,No,,,No
640040,Landing Page Submission,Google,No,No,1,3.0,1298,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
613861,Landing Page Submission,Google,No,No,0,5.0,212,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
630803,Landing Page Submission,Google,Yes,No,0,5.0,19,2.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
606135,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
586308,Landing Page Submission,Google,No,No,1,8.0,1558,2.67,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
613854,Landing Page Submission,Google,No,No,0,6.0,425,6.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
649879,Landing Page Submission,Direct Traffic,No,No,0,3.0,1829,3.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
587786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
649332,Landing Page Submission,Google,No,No,0,7.0,1172,3.5,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
641976,Landing Page Submission,Google,No,No,0,5.0,271,1.67,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
628444,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
587477,API,Organic Search,No,No,0,6.0,94,6.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
602676,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
635328,Landing Page Submission,Google,No,No,0,4.0,257,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,17.0,No
605123,Landing Page Submission,Direct Traffic,No,No,1,4.0,1628,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
583688,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,11.0,18.0,Yes
633361,Landing Page Submission,Organic Search,No,No,0,3.0,1003,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
643065,API,Google,No,No,0,2.0,407,1.0,Page Visited on Website,,,No,No,No,No,No,No,15.0,15.0,No
593929,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607491,Landing Page Submission,Direct Traffic,No,No,0,14.0,1595,14.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
652646,Landing Page Submission,Google,No,No,0,6.0,1623,6.0,Email Opened,Operations Management,Student,No,No,No,No,No,No,14.0,18.0,Yes
658606,API,Google,No,No,0,2.0,1793,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
651736,API,Google,No,No,0,1.0,258,1.0,Converted to Lead,,,No,No,No,No,No,No,14.0,15.0,No
654283,API,Organic Search,No,No,0,3.0,726,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
626986,Landing Page Submission,Direct Traffic,No,No,1,10.0,1128,5.0,SMS Sent,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,,,No
649252,Landing Page Submission,Direct Traffic,No,No,0,2.0,215,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
590341,Landing Page Submission,Google,No,No,0,4.0,1455,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
623207,API,Organic Search,No,No,1,3.0,99,3.0,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
608628,Landing Page Submission,Google,No,No,1,6.0,1803,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
581126,Landing Page Submission,Google,No,No,0,4.0,10,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
582718,Landing Page Submission,Google,No,No,0,2.0,63,2.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,9.0,19.0,No
640799,API,Chat,No,No,1,8.0,567,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
585394,API,Google,No,No,0,2.0,86,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
585273,Landing Page Submission,Organic Search,Yes,No,0,5.0,107,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
653881,API,Chat,No,No,1,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
613027,Landing Page Submission,Direct Traffic,No,No,0,4.0,770,4.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
614146,Landing Page Submission,Direct Traffic,No,No,1,4.0,1886,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
616507,Landing Page Submission,Google,No,No,0,3.0,1385,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
614911,Landing Page Submission,Google,No,No,1,7.0,894,3.5,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
642410,API,Google,No,No,1,5.0,786,5.0,Chat Conversation,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,13.0,No
598756,Landing Page Submission,Google,No,No,0,4.0,1065,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
603581,Lead Add Form,Reference,No,No,1,2.0,1548,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
630777,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
604307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
643871,Lead Add Form,Reference,No,No,1,,759,,,Business Administration,Unemployed,No,No,No,No,No,No,14.0,19.0,No
657821,Landing Page Submission,Google,No,No,0,1.0,302,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
635351,Landing Page Submission,Google,No,No,1,5.0,1190,2.5,SMS Sent,Human Resource Management,Student,No,No,No,No,No,No,15.0,20.0,No
604832,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
611640,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
591263,Landing Page Submission,Direct Traffic,No,No,0,2.0,1255,2.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,14.0,15.0,Yes
599423,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
623373,Landing Page Submission,Google,No,No,0,2.0,451,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
605343,Landing Page Submission,Direct Traffic,No,No,0,2.0,150,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
624434,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
623088,API,Google,No,No,0,2.0,91,1.0,Email Opened,,,No,No,No,No,No,No,,,No
607605,Landing Page Submission,Direct Traffic,No,No,0,2.0,143,2.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
590914,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
634849,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
613632,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,296,1.0,Email Bounced,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
588070,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Finance Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
624838,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,75,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
591151,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,229,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,16.0,13.0,No
627247,API,Google,No,No,1,2.0,1567,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
606618,Landing Page Submission,Direct Traffic,No,No,1,2.0,918,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
647080,Landing Page Submission,Organic Search,No,No,0,3.0,107,3.0,Page Visited on Website,Supply Chain Management,,No,No,No,No,No,No,17.0,18.0,Yes
655940,Landing Page Submission,Referral Sites,No,No,0,7.0,315,3.5,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,15.0,Yes
580429,Landing Page Submission,Direct Traffic,No,No,0,2.0,290,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
609160,API,Google,No,No,0,3.0,79,1.5,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
602021,Landing Page Submission,Direct Traffic,No,No,0,5.0,504,2.5,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
625971,API,Google,No,No,0,3.0,536,3.0,Chat Conversation,,,No,No,No,No,No,No,,,No
596866,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
656362,API,Google,No,No,0,2.0,90,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
588007,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
614202,Landing Page Submission,Direct Traffic,Yes,No,0,4.0,426,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
581207,Landing Page Submission,Direct Traffic,No,No,1,2.0,856,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,20.0,No
585995,Landing Page Submission,Direct Traffic,No,No,0,4.0,334,2.0,Email Opened,Finance Management,Student,No,No,No,No,No,No,16.0,17.0,Yes
652789,API,Referral Sites,No,No,1,4.0,945,2.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,13.0,No
659582,Landing Page Submission,Google,No,No,0,9.0,838,4.5,Email Opened,Healthcare Management,,No,No,No,No,No,No,13.0,15.0,No
588025,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
614796,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
647975,Lead Import,Facebook,No,No,0,,270,,SMS Sent,,,No,No,No,No,No,No,14.0,14.0,No
588051,Lead Add Form,Reference,No,No,1,,341,,Had a Phone Conversation,Business Administration,Working Professional,No,No,No,No,No,No,14.0,19.0,No
608412,API,Organic Search,No,No,1,8.0,960,2.67,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
611369,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
616924,API,Chat,Yes,No,1,0.0,0,0.0,Unsubscribed,,,No,No,No,No,No,No,,,No
597258,Landing Page Submission,Google,No,No,1,4.0,1317,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584840,Landing Page Submission,Direct Traffic,No,No,0,2.0,210,2.0,Email Opened,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,10.0,17.0,Yes
602557,Landing Page Submission,Google,No,No,1,6.0,1069,6.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
603432,API,Google,No,No,1,3.0,1434,1.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
581971,Landing Page Submission,Direct Traffic,No,No,0,2.0,2,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
598518,Landing Page Submission,Direct Traffic,No,No,1,3.0,1886,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
625880,Landing Page Submission,Direct Traffic,No,No,0,6.0,259,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
604185,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
644343,Landing Page Submission,Direct Traffic,No,No,0,3.0,40,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
580575,API,Organic Search,No,No,1,4.0,860,2.0,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
596017,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,13.0,15.0,No
590805,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
579822,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,234,2.5,Page Visited on Website,E-COMMERCE,,No,No,No,No,No,No,17.0,15.0,No
648231,Landing Page Submission,Google,No,No,1,5.0,1417,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
621870,Landing Page Submission,Google,No,No,0,1.0,81,1.0,Converted to Lead,Operations Management,,No,No,No,No,No,No,,,No
581587,Landing Page Submission,Direct Traffic,No,No,0,7.0,499,2.33,Page Visited on Website,Hospitality Management,Student,No,No,No,No,No,No,17.0,15.0,Yes
642466,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
590061,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
591651,Landing Page Submission,Direct Traffic,No,No,0,3.0,1421,3.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,11.0,19.0,Yes
621514,Landing Page Submission,Direct Traffic,No,No,1,5.0,1087,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
645802,Landing Page Submission,Google,No,No,0,4.0,526,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
627808,Landing Page Submission,Direct Traffic,No,No,0,2.0,1360,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
588160,API,Direct Traffic,No,No,0,7.0,653,1.75,Page Visited on Website,,,No,No,No,No,No,No,13.0,15.0,No
589192,Landing Page Submission,Organic Search,No,No,0,8.0,1851,8.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
600562,Landing Page Submission,Google,No,No,0,5.0,180,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621735,API,Chat,No,No,0,2.0,8,1.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
619890,Landing Page Submission,Direct Traffic,No,No,1,6.0,78,6.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
618350,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
603052,API,Organic Search,No,No,1,2.0,1309,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
601223,Landing Page Submission,Direct Traffic,No,No,0,2.0,1015,2.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
642165,API,Google,Yes,No,0,2.0,342,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
585382,API,Google,No,No,0,3.0,11,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
655191,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590588,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
654471,API,Chat,No,No,1,5.0,1387,1.67,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
591832,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
647517,Landing Page Submission,Google,No,No,1,6.0,543,6.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,18.0,No
656400,Landing Page Submission,Direct Traffic,No,No,0,3.0,365,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
589114,Landing Page Submission,Direct Traffic,No,No,0,3.0,55,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
581406,Landing Page Submission,Organic Search,No,No,0,4.0,107,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
659849,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
605434,Landing Page Submission,Direct Traffic,No,No,0,2.0,273,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
632660,Landing Page Submission,Direct Traffic,No,No,0,5.0,6,5.0,Page Visited on Website,Operations Management,,No,No,No,No,No,No,,,Yes
651199,API,Organic Search,No,No,1,5.0,893,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
588641,Landing Page Submission,Direct Traffic,No,No,1,3.0,984,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
620476,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
582307,Landing Page Submission,Direct Traffic,No,No,1,3.0,278,1.5,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
594404,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
611662,Landing Page Submission,Direct Traffic,No,No,1,6.0,1957,1.5,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
633759,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
619119,Landing Page Submission,Google,No,No,1,4.0,888,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
632892,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
622543,Landing Page Submission,Organic Search,No,No,1,3.0,1625,3.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
654469,API,Referral Sites,No,No,0,3.0,1641,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
618575,API,Google,No,No,0,2.0,1271,2.0,Email Opened,,,No,No,No,No,No,No,,,No
621638,Landing Page Submission,Google,No,No,0,3.0,757,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
584568,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,Yes
602627,Landing Page Submission,Organic Search,No,No,1,4.0,47,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
623730,Landing Page Submission,Direct Traffic,No,No,0,4.0,266,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,Yes
592511,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
605722,API,Google,Yes,No,0,3.0,368,3.0,SMS Sent,,,No,No,No,No,No,No,,,No
656589,Landing Page Submission,Google,No,No,0,4.0,157,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,17.0,No
640219,API,Google,No,No,0,3.0,1628,1.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
624317,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
633959,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
606823,API,Chat,No,No,0,2.0,1704,2.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
614259,Landing Page Submission,Organic Search,No,No,1,8.0,387,8.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
633673,Landing Page Submission,Direct Traffic,No,No,1,2.0,1849,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
