id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
600810,API,Organic Search,No,No,0,3.0,558,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600800,Landing Page Submission,Direct Traffic,No,No,0,1.0,95,1.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,,,Yes
600793,Landing Page Submission,Google,No,No,1,4.0,1205,4.0,Unreachable,Marketing Management,,No,No,No,No,No,No,,,No
600761,Landing Page Submission,Organic Search,No,No,0,5.0,83,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
600755,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
600740,Landing Page Submission,Organic Search,No,No,0,6.0,107,6.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
600736,Landing Page Submission,Direct Traffic,No,No,1,11.0,608,2.75,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
600735,API,Organic Search,No,No,1,2.0,267,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
600727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600713,Landing Page Submission,Direct Traffic,No,No,0,6.0,1742,6.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
600691,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,131,1.5,Page Visited on Website,IT Projects Management,,No,No,No,No,No,No,,,Yes
600686,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600661,Landing Page Submission,Direct Traffic,No,No,1,4.0,295,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
600647,Landing Page Submission,Direct Traffic,No,No,0,5.0,381,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
600646,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
600645,Landing Page Submission,Direct Traffic,No,No,0,1.0,321,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
600640,Lead Add Form,Reference,No,No,1,,1770,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
600639,Landing Page Submission,Google,No,No,1,9.0,1475,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
600627,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
600616,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600599,Landing Page Submission,Google,No,No,0,4.0,176,2.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,No
600596,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
600595,Landing Page Submission,Google,No,No,0,6.0,58,6.0,SMS Sent,International Business,,No,No,No,No,No,No,,,No
600578,API,Chat,No,No,0,6.0,168,1.2,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
600577,Landing Page Submission,Direct Traffic,No,No,0,2.0,21,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
600547,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Student,No,No,No,No,No,No,,,No
600528,Landing Page Submission,Google,No,No,1,8.0,422,1.6,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
600517,API,Organic Search,No,No,1,3.0,1301,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
600511,Landing Page Submission,Direct Traffic,No,No,0,2.0,40,2.0,Converted to Lead,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
600441,Landing Page Submission,Direct Traffic,No,No,1,12.0,414,6.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
600437,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
600434,Landing Page Submission,Direct Traffic,No,No,0,2.0,497,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
600415,Landing Page Submission,Direct Traffic,No,No,0,4.0,319,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
600414,Landing Page Submission,Direct Traffic,No,No,0,3.0,605,3.0,Email Opened,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
600395,Landing Page Submission,Direct Traffic,No,No,1,3.0,1698,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
600391,API,Google,No,No,1,2.0,1461,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
600379,API,Organic Search,No,No,0,3.0,1405,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600372,Landing Page Submission,Direct Traffic,No,No,0,4.0,32,2.0,Form Submitted on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
600337,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,112,1.5,Page Visited on Website,Services Excellence,Unemployed,No,No,No,No,No,No,,,Yes
600329,Landing Page Submission,Google,No,No,0,3.0,246,3.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,,,No
600323,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
600301,Landing Page Submission,Direct Traffic,No,No,0,2.0,199,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
600278,Landing Page Submission,Google,No,No,1,8.0,657,8.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
600274,Landing Page Submission,Organic Search,Yes,No,0,6.0,326,6.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
600261,Landing Page Submission,Direct Traffic,No,No,1,5.0,1006,2.5,Email Opened,Marketing Management,Other,No,No,No,No,No,No,,,Yes
600252,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
600248,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
600228,Landing Page Submission,Direct Traffic,No,No,0,8.0,69,2.67,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
600213,Landing Page Submission,Google,No,No,0,2.0,219,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
600204,API,Chat,No,No,0,3.0,200,1.5,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
600201,API,Chat,No,No,1,5.0,1333,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
600191,Landing Page Submission,Google,No,No,0,3.0,108,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
600156,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
600153,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600148,Landing Page Submission,Direct Traffic,No,No,1,8.0,1032,8.0,Email Opened,Business Administration,Other,No,No,No,No,No,No,,,No
600140,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
600123,Landing Page Submission,Organic Search,Yes,No,0,2.0,239,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
600105,API,Google,No,No,0,4.0,307,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
600088,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600081,API,Google,No,No,1,2.0,154,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
600079,Landing Page Submission,Google,No,No,0,4.0,75,4.0,Form Submitted on Website,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
600073,Landing Page Submission,Google,Yes,No,0,5.0,17,5.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
600072,Landing Page Submission,Direct Traffic,No,No,1,2.0,707,2.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
600045,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,550,2.0,Email Bounced,Marketing Management,Student,No,No,No,No,No,No,,,No
600018,API,Organic Search,No,No,1,9.0,42,4.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
600013,Landing Page Submission,Direct Traffic,No,No,1,8.0,1335,8.0,SMS Sent,Human Resource Management,Student,No,No,No,No,No,No,,,Yes
599990,API,Organic Search,No,No,1,2.0,576,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
599977,Landing Page Submission,Direct Traffic,No,No,0,2.0,558,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
599976,Landing Page Submission,Direct Traffic,No,No,0,1.0,562,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
599970,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
599959,Landing Page Submission,Google,No,No,0,3.0,129,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599958,Landing Page Submission,Direct Traffic,No,No,0,4.0,74,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
599955,Landing Page Submission,Direct Traffic,No,No,0,4.0,213,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
599945,Landing Page Submission,Organic Search,No,No,0,6.0,1102,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
599943,Landing Page Submission,Google,Yes,No,0,5.0,11,2.5,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
599932,Landing Page Submission,Google,No,No,1,5.0,967,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
599922,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,69,1.0,Email Bounced,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
599861,Landing Page Submission,Organic Search,No,No,0,3.0,29,3.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
599857,Landing Page Submission,Direct Traffic,No,No,0,3.0,4,1.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
599856,Landing Page Submission,Direct Traffic,No,No,0,2.0,198,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599852,API,Organic Search,No,No,0,2.0,1581,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
599792,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,385,3.0,Email Bounced,Travel and Tourism,,No,No,No,No,No,No,,,Yes
599738,Landing Page Submission,Organic Search,No,No,0,5.0,67,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
599735,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599700,API,Google,Yes,No,1,9.0,1046,1.8,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
599687,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,17,1.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
599679,Landing Page Submission,Organic Search,No,No,1,5.0,660,5.0,SMS Sent,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
599678,API,Chat,No,No,1,0.0,0,0.0,Approached upfront,Select,Unemployed,No,No,No,No,No,No,,,No
599669,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
599661,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
599633,Landing Page Submission,Google,No,No,0,5.0,446,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
599615,API,Organic Search,No,No,0,4.0,313,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
599608,Landing Page Submission,Google,No,No,0,1.0,367,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
599590,Landing Page Submission,Organic Search,No,No,0,5.0,363,2.5,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
599588,Landing Page Submission,Google,No,No,0,5.0,160,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
599578,Lead Add Form,Reference,No,No,1,,1558,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
599571,Landing Page Submission,Direct Traffic,No,No,0,5.0,391,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
599567,Landing Page Submission,Direct Traffic,No,No,0,2.0,370,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599562,API,Google,No,No,0,3.0,397,3.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
599550,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
599548,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,134,1.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
599542,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
599539,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599515,Landing Page Submission,Direct Traffic,No,No,1,5.0,1062,5.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
599513,Landing Page Submission,Google,No,No,0,2.0,729,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
599500,Landing Page Submission,Organic Search,No,No,1,4.0,1199,2.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
599497,API,Google,No,No,1,2.0,996,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599482,Landing Page Submission,Direct Traffic,No,No,1,3.0,1123,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
599467,Landing Page Submission,Google,No,No,1,5.0,443,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
599463,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
599459,Landing Page Submission,Google,No,No,0,3.0,32,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
599453,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
599452,Lead Add Form,Reference,No,No,1,,1796,,,Finance Management,Unemployed,No,No,No,No,No,No,,,No
599435,Landing Page Submission,Direct Traffic,No,No,0,1.0,335,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
599422,API,Google,No,No,0,2.0,476,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
599411,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,861,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
599395,API,Google,No,No,0,2.0,306,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599386,Landing Page Submission,Direct Traffic,No,No,0,4.0,376,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
599351,Landing Page Submission,Direct Traffic,No,No,1,4.0,98,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
599331,Landing Page Submission,Google,No,No,0,5.0,208,5.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
599330,Landing Page Submission,Direct Traffic,No,No,0,3.0,200,1.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
599326,Landing Page Submission,Google,No,No,1,6.0,317,2.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,,,Yes
599321,API,Google,No,No,0,32.0,26,1.78,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599320,Landing Page Submission,Direct Traffic,No,No,1,4.0,195,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
599313,API,Google,No,No,1,3.0,270,1.5,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,No
599307,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,31,2.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
599268,Landing Page Submission,Direct Traffic,No,No,0,3.0,218,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
599258,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,359,2.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,,,Yes
599247,Landing Page Submission,Google,No,No,0,5.0,177,5.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599226,Landing Page Submission,Google,No,No,0,3.0,151,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
599181,Landing Page Submission,Organic Search,No,No,1,7.0,158,2.33,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
599164,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,International Business,Unemployed,No,No,No,No,No,No,,,No
599140,Landing Page Submission,Google,No,No,0,4.0,102,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
599137,API,Chat,No,No,0,3.0,1176,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599135,Landing Page Submission,Organic Search,No,No,0,10.0,7,3.33,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
599113,Landing Page Submission,Direct Traffic,No,No,0,2.0,183,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
599091,Landing Page Submission,Direct Traffic,No,No,0,2.0,228,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599085,Landing Page Submission,Google,No,No,0,2.0,272,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
599082,Landing Page Submission,Direct Traffic,No,No,0,3.0,135,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
599070,Landing Page Submission,Direct Traffic,No,No,0,7.0,202,7.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
599066,API,Google,No,No,0,1.0,91,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
599056,Landing Page Submission,Organic Search,Yes,No,0,5.0,296,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
599052,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
599046,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
599039,Landing Page Submission,Google,No,No,0,7.0,1098,2.33,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
599009,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,1532,3.0,Unsubscribed,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
598995,Landing Page Submission,Google,No,No,0,5.0,336,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
598987,Landing Page Submission,Organic Search,No,No,1,6.0,340,6.0,Page Visited on Website,Human Resource Management,Other,No,No,No,No,No,No,,,Yes
598979,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598969,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,,,No
598961,API,Organic Search,No,No,0,4.0,310,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
598940,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,36,1.0,Email Bounced,E-Business,,No,No,No,No,No,No,,,Yes
598933,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
598930,Landing Page Submission,Direct Traffic,No,No,0,2.0,190,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
598916,Landing Page Submission,Direct Traffic,No,No,1,3.0,135,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598914,API,Chat,No,No,1,2.0,1446,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598894,Landing Page Submission,Direct Traffic,No,No,0,1.0,60,1.0,Converted to Lead,IT Projects Management,Student,No,No,No,No,No,No,,,Yes
598892,Landing Page Submission,Direct Traffic,No,No,0,5.0,169,2.5,Page Visited on Website,Healthcare Management,,No,No,No,No,No,No,,,No
598891,Landing Page Submission,Direct Traffic,No,No,1,5.0,1694,1.67,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598887,Landing Page Submission,Direct Traffic,No,No,0,13.0,243,3.25,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598881,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
598876,Landing Page Submission,Direct Traffic,No,No,0,4.0,32,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
598852,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
598851,API,Google,No,No,0,4.0,120,1.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
598825,Landing Page Submission,Direct Traffic,No,No,0,3.0,1321,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
598821,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Hospitality Management,Student,No,No,No,No,No,No,,,No
598818,Lead Add Form,Reference,No,No,1,5.0,1790,1.25,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598816,Landing Page Submission,Direct Traffic,No,No,0,2.0,314,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598810,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598804,Landing Page Submission,Organic Search,No,No,1,3.0,16,1.5,Email Opened,Human Resource Management,Housewife,No,No,No,No,No,No,,,Yes
598798,Landing Page Submission,Direct Traffic,No,No,1,8.0,1631,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
598793,Landing Page Submission,Direct Traffic,No,No,0,2.0,1450,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598792,API,Google,No,No,1,2.0,865,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598790,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
598778,Landing Page Submission,Direct Traffic,No,No,0,5.0,166,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
598777,Landing Page Submission,Google,No,No,0,4.0,27,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598771,Landing Page Submission,Direct Traffic,No,No,0,4.0,339,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
598761,Landing Page Submission,Google,No,No,0,4.0,113,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598759,Landing Page Submission,Google,No,No,1,1.0,822,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598753,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
598752,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1606,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
598748,Landing Page Submission,Google,No,No,1,4.0,1337,4.0,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
598742,Landing Page Submission,Direct Traffic,No,No,1,3.0,1371,3.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,No
598737,API,Chat,No,No,0,1.0,1687,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
598730,Landing Page Submission,Google,No,No,0,3.0,338,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598694,Landing Page Submission,Google,No,No,0,5.0,60,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598691,Landing Page Submission,Google,No,No,0,2.0,465,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
598675,Landing Page Submission,Google,No,No,1,4.0,1005,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
598657,API,Google,Yes,No,0,3.0,35,3.0,Unsubscribed,Select,Unemployed,No,No,No,No,No,No,,,No
598621,Landing Page Submission,Google,No,No,0,5.0,408,5.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
598619,Landing Page Submission,Organic Search,No,No,0,3.0,1531,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
598614,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
598596,Landing Page Submission,Organic Search,No,No,0,13.0,217,4.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598580,Landing Page Submission,Direct Traffic,No,No,0,2.0,62,1.0,Converted to Lead,Retail Management,Unemployed,No,No,No,No,No,No,,,Yes
598572,Landing Page Submission,Google,No,No,1,5.0,57,2.5,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
598556,Landing Page Submission,Organic Search,No,No,0,5.0,1465,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598532,API,Organic Search,No,No,1,15.0,914,5.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
598522,Landing Page Submission,Direct Traffic,No,No,0,5.0,335,1.25,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598507,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
598501,Landing Page Submission,Google,No,No,0,5.0,282,2.5,Page Visited on Website,International Business,Unemployed,No,No,No,No,No,No,,,No
598484,Landing Page Submission,Direct Traffic,No,No,0,2.0,1047,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
598481,API,Organic Search,No,No,0,4.0,1144,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
598463,API,Chat,No,No,0,1.0,101,1.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
598461,Landing Page Submission,Organic Search,No,No,0,13.0,181,13.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
598458,Landing Page Submission,Direct Traffic,No,No,0,3.0,202,3.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
598455,Landing Page Submission,Direct Traffic,No,No,1,2.0,1201,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
